videos_Meyers_2020-09.csv,2020-10-02 09:48:45.869936
videos_Fallon_2020-09.csv,2020-10-02 09:48:46.834251
videos_Colbert_2020-09.csv,2020-10-02 09:48:47.672362
videos_Conan_2020-09.csv,2020-10-02 09:48:48.174521
videos_Corden_2020-09.csv,2020-10-02 09:48:48.342105
videos_Maher_2020-09.csv,2020-10-02 09:48:48.376289
videos_Oliver_2020-09.csv,2020-10-02 09:48:48.385419
videos_Noah_2020-09.csv,2020-10-02 09:48:48.566322
videos_Bee_2020-09.csv,2020-10-02 09:48:48.639969
videos_Kimmel_2020-09.csv,2020-10-02 09:48:48.775816
videos_SNL_2020-09.csv,2020-10-02 09:48:48.777594
videos_Singh_2020-09.csv,2020-10-02 09:48:48.784584
comments_Meyers_2020-09.csv,2020-10-02 09:55:29.630036
comments_Fallon_2020-09.csv,2020-10-02 10:08:12.840967
comments_Singh_2020-09.csv,2020-10-02 10:08:13.121223
comments_Corden_2020-09.csv,2020-10-02 10:11:44.160250
comments_SNL_2020-09.csv,2020-10-02 10:11:44.161868
comments_Oliver_2020-09.csv,2020-10-02 10:12:48.342752
comments_Conan_2020-09.csv,2020-10-02 10:16:25.895103
comments_Maher_2020-09.csv,2020-10-02 10:18:41.510890
comments_Colbert_2020-09.csv,2020-10-02 10:26:19.844269
comments_Kimmel_2020-09.csv,2020-10-02 10:29:13.410282
comments_Bee_2020-09.csv,2020-10-02 10:29:35.875681
comments_Noah_2020-09.csv,2020-10-02 10:41:48.765985
