videos_Conan_2019-06.csv,2019-07-30 10:46:42.898578
videos_Colbert_2019-06.csv,2019-07-30 10:46:43.060162
videos_Minhaj_2019-06.csv,2019-07-30 10:46:43.067371
videos_Maher_2019-03.csv,2019-07-30 10:46:43.092542
videos_Corden_2019-01.csv,2019-07-30 10:46:43.178857
videos_Maher_2019-02.csv,2019-07-30 10:46:43.197046
videos_Conan_2019-05.csv,2019-07-30 10:46:43.282032
videos_Minhaj_2019-05.csv,2019-07-30 10:46:43.292531
videos_Colbert_2019-05.csv,2019-07-30 10:46:43.418795
videos_Kimmel_2018-12.csv,2019-07-30 10:46:43.503999
videos_Corden_2019-02.csv,2019-07-30 10:46:43.561932
videos_Corden_2019-03.csv,2019-07-30 10:46:43.624805
videos_Maher_2019-01.csv,2019-07-30 10:46:43.636936
videos_Minhaj_2019-04.csv,2019-07-30 10:46:43.643110
videos_Colbert_2019-04.csv,2019-07-30 10:46:43.736659
videos_Conan_2019-04.csv,2019-07-30 10:46:43.814277
videos_Maher_2019-05.csv,2019-07-30 10:46:43.826942
videos_Corden_2019-06.csv,2019-07-30 10:46:43.876419
videos_Maher_2019-04.csv,2019-07-30 10:46:43.890154
videos_Colbert_2019-01.csv,2019-07-30 10:46:43.999399
videos_Minhaj_2019-01.csv,2019-07-30 10:46:44.002331
videos_Conan_2019-01.csv,2019-07-30 10:46:44.037825
videos_Conan_2019-03.csv,2019-07-30 10:46:44.105411
videos_Minhaj_2019-03.csv,2019-07-30 10:46:44.112258
videos_Colbert_2019-03.csv,2019-07-30 10:46:44.234260
videos_Maher_2019-06.csv,2019-07-30 10:46:44.256248
videos_Corden_2019-04.csv,2019-07-30 10:46:44.318368
videos_Corden_2019-05.csv,2019-07-30 10:46:44.410482
videos_Minhaj_2019-02.csv,2019-07-30 10:46:44.417818
videos_Colbert_2019-02.csv,2019-07-30 10:46:44.544726
videos_Conan_2019-02.csv,2019-07-30 10:46:44.593586
videos_Fallon_2019-03.csv,2019-07-30 10:46:44.658870
videos_Fallon_2019-02.csv,2019-07-30 10:46:44.775823
videos_Meyers_2019-06.csv,2019-07-30 10:46:44.849207
videos_Meyers_2019-04.csv,2019-07-30 10:46:44.923980
videos_Fallon_2019-01.csv,2019-07-30 10:46:45.033277
videos_Oliver_2018-12.csv,2019-07-30 10:46:45.035135
videos_Noah_2018-12.csv,2019-07-30 10:46:45.080213
videos_Meyers_2019-05.csv,2019-07-30 10:46:45.163033
videos_Meyers_2019-01.csv,2019-07-30 10:46:45.243854
videos_Fallon_2019-05.csv,2019-07-30 10:46:45.357208
videos_Bee_2018-12.csv,2019-07-30 10:46:45.395704
videos_Fallon_2019-04.csv,2019-07-30 10:46:45.513797
videos_Meyers_2019-02.csv,2019-07-30 10:46:45.602936
videos_Fallon_2019-06.csv,2019-07-30 10:46:45.675029
videos_Meyers_2019-03.csv,2019-07-30 10:46:45.734043
videos_Kimmel_2019-06.csv,2019-07-30 10:46:45.808519
videos_Kimmel_2019-04.csv,2019-07-30 10:46:45.871280
videos_Minhaj_2018-12.csv,2019-07-30 10:46:45.877774
videos_Colbert_2018-12.csv,2019-07-30 10:46:45.993450
videos_Kimmel_2019-05.csv,2019-07-30 10:46:46.102675
videos_Conan_2018-12.csv,2019-07-30 10:46:46.111696
videos_Kimmel_2019-01.csv,2019-07-30 10:46:46.193344
videos_Maher_2018-12.csv,2019-07-30 10:46:46.194192
videos_Corden_2018-12.csv,2019-07-30 10:46:46.279263
videos_Kimmel_2019-02.csv,2019-07-30 10:46:46.337119
videos_Kimmel_2019-03.csv,2019-07-30 10:46:46.425667
videos_Oliver_2019-06.csv,2019-07-30 10:46:46.429392
videos_Noah_2019-06.csv,2019-07-30 10:46:46.500217
videos_Bee_2019-02.csv,2019-07-30 10:46:46.530750
videos_Bee_2019-03.csv,2019-07-30 10:46:46.564742
videos_Silverman_2018-12.csv,2019-07-30 10:46:46.565670
videos_Noah_2019-05.csv,2019-07-30 10:46:46.626535
videos_Oliver_2019-05.csv,2019-07-30 10:46:46.629908
videos_Bee_2019-01.csv,2019-07-30 10:46:46.643298
videos_Meyers_2018-12.csv,2019-07-30 10:46:46.715101
videos_Oliver_2019-04.csv,2019-07-30 10:46:46.722765
videos_Noah_2019-04.csv,2019-07-30 10:46:46.791915
videos_Bee_2019-04.csv,2019-07-30 10:46:46.829617
videos_Bee_2019-05.csv,2019-07-30 10:46:46.848963
videos_Fallon_2018-12.csv,2019-07-30 10:46:46.949843
videos_Oliver_2019-01.csv,2019-07-30 10:46:46.953409
videos_Noah_2019-01.csv,2019-07-30 10:46:47.050842
videos_Oliver_2019-03.csv,2019-07-30 10:46:47.053805
videos_Noah_2019-03.csv,2019-07-30 10:46:47.112827
videos_Bee_2019-06.csv,2019-07-30 10:46:47.131228
videos_Noah_2019-02.csv,2019-07-30 10:46:47.197088
videos_Oliver_2019-02.csv,2019-07-30 10:46:47.199518
comments_Bee_2018-12.csv,2019-07-30 10:46:52.200591
comments_Corden_2019-03.csv,2019-07-30 10:51:06.587688
comments_Minhaj_2019-04.csv,2019-07-30 10:51:10.376483
comments_Minhaj_2019-05.csv,2019-07-30 10:51:47.203130
comments_Kimmel_2018-12.csv,2019-07-30 10:53:28.239472
comments_Corden_2019-02.csv,2019-07-30 11:01:19.132064
comments_Minhaj_2019-06.csv,2019-07-30 11:01:49.761642
comments_Corden_2019-01.csv,2019-07-30 11:02:46.997617
comments_Corden_2019-05.csv,2019-07-30 11:05:15.686539
comments_Minhaj_2019-02.csv,2019-07-30 11:05:38.247717
comments_Minhaj_2019-03.csv,2019-07-30 11:06:24.662681
comments_Corden_2019-04.csv,2019-07-30 11:07:51.053559
comments_Noah_2018-12.csv,2019-07-30 11:10:12.266221
comments_Corden_2019-06.csv,2019-07-30 11:11:41.649970
comments_Minhaj_2019-01.csv,2019-07-30 11:11:43.629265
comments_Oliver_2018-12.csv,2019-07-30 11:11:46.958400
comments_Conan_2018-12.csv,2019-07-30 11:12:14.144592
comments_Fallon_2019-01.csv,2019-07-30 11:14:53.573767
comments_Meyers_2019-05.csv,2019-07-30 11:16:17.564860
comments_Meyers_2019-04.csv,2019-07-30 11:17:45.468573
comments_Fallon_2019-02.csv,2019-07-30 11:20:13.924665
comments_Meyers_2019-06.csv,2019-07-30 11:22:03.160855
comments_Fallon_2019-03.csv,2019-07-30 11:23:39.511853
comments_Meyers_2019-03.csv,2019-07-30 11:24:41.425764
comments_Meyers_2019-02.csv,2019-07-30 11:26:13.460191
comments_Fallon_2019-06.csv,2019-07-30 11:29:14.428661
comments_Fallon_2019-04.csv,2019-07-30 11:34:25.981924
comments_Maher_2018-12.csv,2019-07-30 11:34:25.984596
comments_Colbert_2018-12.csv,2019-07-30 11:37:05.387103
comments_Meyers_2019-01.csv,2019-07-30 11:38:49.092081
comments_Fallon_2019-05.csv,2019-07-30 11:40:57.924878
comments_Minhaj_2018-12.csv,2019-07-30 11:41:14.422170
comments_Kimmel_2019-05.csv,2019-07-30 11:45:09.314159
comments_Noah_2019-01.csv,2019-07-30 11:47:48.258635
comments_Bee_2019-04.csv,2019-07-30 11:47:54.305934
comments_Bee_2019-05.csv,2019-07-30 11:48:22.116098
comments_Kimmel_2019-04.csv,2019-07-30 11:50:51.747505
comments_Kimmel_2019-06.csv,2019-07-30 11:54:18.422818
comments_Noah_2019-02.csv,2019-07-30 11:56:58.126178
comments_Silverman_2018-12.csv,2019-07-30 11:56:58.127289
comments_Bee_2019-06.csv,2019-07-30 11:57:17.033871
comments_Noah_2019-03.csv,2019-07-30 12:00:02.974932
comments_Kimmel_2019-03.csv,2019-07-30 12:02:16.659913
comments_Bee_2019-02.csv,2019-07-30 12:02:19.440766
comments_Bee_2019-03.csv,2019-07-30 12:02:46.004665
comments_Corden_2018-12.csv,2019-07-30 12:05:51.189966
comments_Noah_2019-06.csv,2019-07-30 12:09:21.392902
comments_Kimmel_2019-02.csv,2019-07-30 12:11:19.687906
comments_Noah_2019-04.csv,2019-07-30 12:13:55.716589
comments_Bee_2019-01.csv,2019-07-30 12:13:58.068914
comments_Noah_2019-05.csv,2019-07-30 12:17:32.289458
comments_Kimmel_2019-01.csv,2019-07-30 12:19:50.266357
comments_Colbert_2019-01.csv,2019-07-30 12:23:52.971098
comments_Maher_2019-01.csv,2019-07-30 12:24:51.095078
comments_Oliver_2019-04.csv,2019-07-30 12:26:18.069022
comments_Conan_2019-04.csv,2019-07-30 12:27:56.107784
comments_Conan_2019-05.csv,2019-07-30 12:28:49.181762
comments_Oliver_2019-05.csv,2019-07-30 12:29:54.895002
comments_Meyers_2018-12.csv,2019-07-30 12:30:56.151553
comments_Colbert_2019-02.csv,2019-07-30 12:36:32.085995
comments_Maher_2019-02.csv,2019-07-30 12:37:16.039516
comments_Conan_2019-06.csv,2019-07-30 12:37:50.077557
comments_Oliver_2019-06.csv,2019-07-30 12:38:49.380044
comments_Maher_2019-03.csv,2019-07-30 12:39:23.171797
comments_Colbert_2019-03.csv,2019-07-30 12:43:24.545590
comments_Oliver_2019-02.csv,2019-07-30 12:44:18.551287
comments_Conan_2019-02.csv,2019-07-30 12:44:55.261893
comments_Conan_2019-03.csv,2019-07-30 12:45:29.681262
comments_Oliver_2019-03.csv,2019-07-30 12:46:53.465546
comments_Maher_2019-06.csv,2019-07-30 12:48:00.131223
comments_Colbert_2019-06.csv,2019-07-30 12:54:24.504141
comments_Colbert_2019-04.csv,2019-07-30 12:57:32.005191
comments_Maher_2019-04.csv,2019-07-30 12:57:52.834466
comments_Oliver_2019-01.csv,2019-07-30 12:58:08.522681
comments_Conan_2019-01.csv,2019-07-30 12:58:41.399296
comments_Fallon_2018-12.csv,2019-07-30 13:01:27.255084
comments_Maher_2019-05.csv,2019-07-30 13:01:52.753328
comments_Colbert_2019-05.csv,2019-07-30 13:07:58.686869
